JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2439079.5,13.1,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439079.6,12.2,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439086.7,11.5,,,Vis.,TB,,,,,,,,V,,,,SX CYG,,STD,,,,
2439089.6,11.9,,,Vis.,BZC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439090.7,11.9,,,Vis.,LW,,,,,,,,V,,,,SX CYG,,STD,,,,
2439091.5,11.6,,,Vis.,FE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439092.6,11.7,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439093.6,11.3,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439095.6,10.7,,,Vis.,RCJ,,,,,,,,V,,,,SX CYG,,STD,,,,
2439100.6,9.9,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439108.5,9.5,,,Vis.,FE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439110.6,9.2,,,Vis.,LW,,,,,,,,V,,,,SX CYG,,STD,,,,
2439114.5,8.9,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439117.5,9.3,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439119.5,9.6,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439122.5,9.6,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439130.5,8.6,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439133.5,9.0,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439135.6,9.0,,,Vis.,LW,,,,,,,,V,,,,SX CYG,,STD,,,,
2439143.5,9.0,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439154.5,9.8,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439213.9,10.8,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439232.9,12.5,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2439237.8,12.2,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439240.9,13.0,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439246.0,12.4,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439254.9,12.8,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439260.8,13.0,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2439260.8,13.0,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439265.8,13.2,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439270.8,13.5,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439282.7,12.6,,,Vis.,BZC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439286.8,13.0,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439288.8,14.0,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439289.8,13.3,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439290.7,13.5,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439292.8,12.7,,,Vis.,BZC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439296.8,13.4,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439296.8,13.6,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439297.7,13.3,,,Vis.,SR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439297.8,12.8,,,Vis.,BZC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439314.7,13.8,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2439315.6,13.9,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439316.8,14.3,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439317.5,<13.1,,,Vis.,OF,,,,,,,,V,,,,SX CYG,,STD,,,,
2439317.8,13.6,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439318.7,13.5,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439322.7,14.5,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439322.7,14.0,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2439322.8,14.0,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439323.7,<10.1,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439323.8,<14.2,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439324.7,<13.0,,,Vis.,BZC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439338.6,<12.0,,,Vis.,BRJ,,,,,,,,V,,,,SX CYG,,STD,,,,
2439341.7,13.8,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2439352.42,<14.3,,,Vis.,OF,,,,,,,,V,,,,SX CYG,,STD,,,,
2439352.6,<11.0,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439353.6,<13.1,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439354.6,<14.2,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439354.6,<13.9,,,Vis.,SR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439355.8,14.3,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439356.6,<10.1,,,Vis.,HTD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439358.7,<13.5,,,Vis.,BZC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439358.7,<14.0,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439360.7,14.5,,,Vis.,CE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439362.7,14.1,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2439373.7,14.2,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2439376.7,14.4,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439377.7,<13.0,,,Vis.,BZC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439378.7,<12.9,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439379.8,14.1,,,Vis.,CE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439380.6,<11.4,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439380.8,<14.1,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439382.6,<13.1,,,Vis.,SR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439383.7,<13.1,,,Vis.,TB,,,,,,,,V,,,,SX CYG,,STD,,,,
2439387.7,<12.7,,,Vis.,MP,,,,,,,,V,,,,SX CYG,,STD,,,,
2439387.8,<14.0,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439388.6,<13.1,,,Vis.,SSA,,,,,,,,V,,,,SX CYG,,STD,,,,
2439402.6,14.2,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439404.7,13.9,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439405.7,13.3,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439405.7,14.1,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2439406.6,<13.2,,,Vis.,BZC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439409.6,<10.4,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439410.8,14.1,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439415.7,<12.7,,,Vis.,TB,,,,,,,,V,,,,SX CYG,,STD,,,,
2439420.7,13.6,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439433.6,13.5,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439434.5,13.2,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439435.6,12.4,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439444.6,13.6,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2439444.6,13.0,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2439450.6,13.0,,,Vis.,SCE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439464.6,<10.1,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439471.6,12.9,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439473.7,12.4,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439475.5,13.1,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439497.5,10.3,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439498.5,10.0,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439508.5,<9.0,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439509.5,9.0,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439520.5,8.3,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439538.9,8.9,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439557.9,9.1,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439570.9,9.3,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439572.9,9.8,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2439579.8,9.4,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439581.9,10.0,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439589.8,10.1,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439590.0,9.9,,,Vis.,CK,,,,,,,,V,,,,SX CYG,,STD,,,,
2439590.9,10.0,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439611.0,11.0,,,Vis.,CK,,,,,,,,V,,,,SX CYG,,STD,,,,
2439611.8,10.3,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439615.8,10.3,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439620.8,11.1,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2439623.9,11.6,,,Vis.,CK,,,,,,,,V,,,,SX CYG,,STD,,,,
2439624.7,10.6,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2439626.8,11.3,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439626.9,11.2,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439627.9,11.7,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439641.8,10.7,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439648.7,11.8,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439650.9,11.5,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439656.8,11.4,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439658.7,11.6,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439658.8,12.4,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439662.7,12.2,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2439669.8,12.2,,,Vis.,CK,,,,,,,,V,,,,SX CYG,,STD,,,,
2439673.7,12.6,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439678.7,13.1,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2439679.7,12.5,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439682.8,<11.4,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439685.45,13.0,,,Vis.,OF,,,,,,,,V,,,,SX CYG,,STD,,,,
2439686.8,13.0,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439687.9,<12.7,,,Vis.,CK,,,,,,,,V,,,,SX CYG,,STD,,,,
2439689.8,13.3,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439702.5,13.3,,,Vis.,HOA,,,,,,,,V,,,,SX CYG,,STD,,,,
2439704.6,<10.1,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439704.7,13.9,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439705.6,<13.2,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439708.7,13.2,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2439708.8,14.0,,,Vis.,CK,,,,,,,,V,,,,SX CYG,,STD,,,,
2439708.8,<12.0,,,Vis.,MMR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439714.7,14.2,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439717.8,13.7,,,Vis.,SCE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439729.7,14.1,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439732.8,<14.0,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439732.8,<12.0,,,Vis.,MMR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439734.7,<14.1,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439735.6,<14.0,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439735.7,<14.3,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439735.8,14.3,,,Vis.,SCE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439736.7,<14.0,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439743.7,<14.0,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439744.8,<14.3,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439745.7,<11.4,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439755.6,<14.0,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439755.9,14.1,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439762.8,<14.3,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439764.7,<14.0,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439765.6,<14.0,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439766.6,<14.3,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439767.6,14.0,,,Vis.,SCE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439795.7,14.0,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439801.6,<14.2,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439812.7,14.2,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439820.6,<14.0,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439820.6,<13.9,,,Vis.,SCE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439821.6,<13.0,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439851.5,13.7,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439911.8,12.1,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439944.9,9.2,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439945.8,9.1,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2439945.9,9.0,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439945.9,9.2,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439945.9,9.3,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439948.8,9.2,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439951.9,9.7,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439961.9,9.7,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439962.7,9.5,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439963.9,9.4,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439964.8,9.3,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2439965.9,9.4,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439974.9,9.2,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439976.8,10.0,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2439976.8,9.5,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2439978.9,9.3,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439983.9,9.5,,,Vis.,FE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439995.7,9.7,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2439999.7,10.2,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440000.8,10.2,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2440001.9,10.2,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2440002.7,9.8,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440012.7,10.2,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440013.8,10.6,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440015.7,<10.1,,,Vis.,SZR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440021.7,11.7,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440025.7,10.9,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440028.7,11.9,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2440029.8,12.0,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440034.8,12.5,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2440036.8,12.5,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440038.8,12.0,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440039.7,12.5,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2440039.7,12.1,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440042.8,11.5,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440043.7,12.9,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2440050.7,11.5,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440054.7,11.4,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440054.7,12.2,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440056.8,12.5,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440057.7,12.1,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440058.7,12.3,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440060.7,13.0,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2440066.7,12.9,,,Vis.,ZT,,,,,,,,V,,,,SX CYG,,STD,,,,
2440068.45,13.0,,,Vis.,OF,,,,,,,,V,,,,SX CYG,,STD,,,,
2440081.6,12.9,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440081.7,13.0,,,Vis.,TJ,,,,,,,,V,,,,SX CYG,,STD,,,,
2440083.6,<13.1,,,Vis.,FE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440083.6,13.1,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440084.6,13.8,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2440085.8,13.8,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2440086.6,13.0,,,Vis.,ZT,,,,,,,,V,,,,SX CYG,,STD,,,,
2440087.7,13.9,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440090.44,13.0,,,Vis.,OF,,,,,,,,V,,,,SX CYG,,STD,,,,
2440092.6,13.8,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440092.6,13.3,,,Vis.,TJ,,,,,,,,V,,,,SX CYG,,STD,,,,
2440096.6,13.2,,,Vis.,ZT,,,,,,,,V,,,,SX CYG,,STD,,,,
2440111.6,13.3,,,Vis.,ZT,,,,,,,,V,,,,SX CYG,,STD,,,,
2440112.7,13.7,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440123.8,<14.0,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2440126.7,14.1,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440126.8,14.1,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440129.6,<13.1,,,Vis.,ZT,,,,,,,,V,,,,SX CYG,,STD,,,,
2440134.7,<13.1,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440151.6,<14.3,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440154.7,14.5,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440157.7,14.6,,,Vis.,CE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440157.7,14.7,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440160.6,<13.1,,,Vis.,HK,,,,,,,,V,,,,SX CYG,,STD,,,,
2440180.6,<14.3,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440180.7,14.1,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440181.6,<14.6,,,Vis.,SCE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440200.6,<14.0,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440205.6,<14.0,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440221.5,<13.5,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440303.8,13.8,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2440323.8,12.6,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2440323.9,12.3,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2440324.9,12.4,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440333.9,11.6,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440337.8,10.5,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440351.7,9.4,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440354.7,9.3,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440358.7,9.1,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440358.8,9.1,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2440361.8,9.0,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440362.8,9.1,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440363.8,9.0,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440366.6,8.8,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2440366.7,9.0,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440368.7,9.0,,,Vis.,BRJ,,,,,,,,V,,,,SX CYG,,STD,,,,
2440379.8,9.0,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440383.8,9.2,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440384.6,9.1,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440385.7,9.8,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2440386.8,8.8,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440388.7,9.5,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440389.8,9.5,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440390.7,9.2,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440394.7,9.4,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440402.6,9.5,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2440408.6,9.8,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440413.9,9.7,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440415.7,9.7,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440416.7,9.8,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440417.7,10.0,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440418.6,10.3,,,Vis.,BRJ,,,,,,,,V,,,,SX CYG,,STD,,,,
2440422.7,10.0,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2440425.7,10.7,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2440427.7,10.6,,,Vis.,SCE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440427.8,10.6,,,Vis.,FD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440428.7,10.9,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440429.8,10.4,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440434.6,11.9,,,Vis.,FE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440437.7,11.3,,,Vis.,HR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440439.7,11.2,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440444.4,10.3,,,Vis.,OF,,,,,,,,V,,,,SX CYG,,STD,,,,
2440444.7,11.4,,,Vis.,AC,,,,,,,,V,,,,SX CYG,,STD,,,,
2440445.8,11.0,,,Vis.,HE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440446.7,11.5,,,Vis.,AD,,,,,,,,V,,,,SX CYG,,STD,,,,
2440454.6,12.2,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
2440455.6,11.4,,,Vis.,MOR,,,,,,,,V,,,,SX CYG,,STD,,,,
2440458.6,12.0,,,Vis.,BRJ,,,,,,,,V,,,,SX CYG,,STD,,,,
2440462.7,11.6,,,Vis.,SCE,,,,,,,,V,,,,SX CYG,,STD,,,,
2440462.7,11.6,,,Vis.,WLM,,,,,,,,V,,,,SX CYG,,STD,,,,
2440467.7,12.4,,,Vis.,HZL,,,,,,,,V,,,,SX CYG,,STD,,,,
